job_id,salary_in_usd,salary_in_gbp
job_1360,113000,90095
job_1361,56500,45047
job_1362,38868,30845
job_1363,227000,180987
job_1364,185000,147500
job_1365,230000,183379
job_1366,160000,127568
job_1367,185000,147500
job_1368,150000,119595
job_1369,138300,110266
job_1370,110700,88261
job_1371,185000,147500
job_1372,79600,63465
job_1373,208500,166237
job_1374,165000,131554
job_1375,100000,79730
job_1376,75000,59797
job_1377,185000,147500
job_1378,150000,119595
job_1379,48585,38556
job_1380,38868,30845
job_1381,137500,109628
job_1382,81500,64980
job_1383,130000,103649
job_1384,80000,63784
job_1385,230000,183379
job_1386,196000,156270
job_1387,202800,161692
job_1388,104300,83158
job_1389,216000,172217
job_1390,184000,146703
job_1391,212175,169167
job_1392,156000,124378
job_1393,184000,146703
job_1394,123000,98068
job_1395,111151,88620
job_1396,66691,53172
job_1397,190000,151487
job_1398,138700,110585
job_1399,95040,75775
job_1400,59400,47359
job_1401,197802,157707
job_1402,156453,124740
job_1403,308000,245568
job_1404,144000,114811
job_1405,172000,137135
job_1406,140000,111622
job_1407,89819,111622
job_1408,72593,111622
job_1409,185000,147500
job_1410,150000,119595
job_1411,154000,122784
job_1412,103000,82122
job_1413,180000,143514
job_1414,122400,97589
job_1415,80000,63784
job_1416,70000,55811
job_1417,120000,95676
job_1418,90000,71757
job_1419,227500,181385
job_1420,147500,117601
job_1421,150000,119595
job_1422,50000,39865
job_1423,73824,39865
job_1424,55368,39865
job_1425,220000,175406
job_1426,180000,143514
job_1427,331640,264416
job_1428,267720,213453
job_1429,190000,151487
job_1430,130000,103649
job_1431,160000,127568
job_1432,130000,103649
job_1433,150000,119595
job_1434,50000,39865
job_1435,172200,137295
job_1436,131200,104605
job_1437,250000,199325
job_1438,100000,79730
job_1439,178000,141919
job_1440,165000,131554
job_1441,202800,161692
job_1442,104300,83158
job_1443,155000,123581
job_1444,120000,95676
job_1445,280000,223244
job_1446,200000,159460
job_1447,184000,146703
job_1448,123000,98068
job_1449,202800,161692
job_1450,104300,83158
job_1451,73824,83158
job_1452,67672,83158
job_1453,290000,231217
job_1454,173200,138092
job_1455,235000,187365
job_1456,204000,162649
job_1457,300000,239190
job_1458,222000,177000
job_1459,160000,127568
job_1460,136000,108432
job_1461,206000,164244
job_1462,134000,106838
job_1463,155000,123581
job_1464,105000,83716
job_1465,287500,229224
job_1466,212500,169426
job_1467,190027,151508
job_1468,152022,121207
job_1469,19434,15422
job_1470,130000,103649
job_1471,100000,79730
job_1472,250000,199325
job_1473,125000,99662
job_1474,131000,104446
job_1475,88000,70162
job_1476,80000,63784
job_1477,50000,39865
job_1478,198000,157865
job_1479,132000,105243
job_1480,125000,99662
job_1481,115000,91689
job_1482,184000,146703
job_1483,123000,98068
job_1484,145000,115608
job_1485,130000,103649
job_1486,170700,136099
job_1487,113900,90812
job_1488,184000,146703
job_1489,123000,98068
job_1490,280000,223244
job_1491,200000,159460
job_1492,185000,147500
job_1493,81000,64581
job_1494,220000,175406
job_1495,80000,63784
job_1496,185000,147500
job_1497,123000,98068
job_1498,80000,63784
job_1499,75000,59797
job_1500,150000,119595
job_1501,130000,103649
job_1502,53000,42256
job_1503,48000,38270
job_1504,369120,38270
job_1505,73824,38270
job_1506,150000,119595
job_1507,125000,99662
job_1508,150000,119595
job_1509,130000,103649
job_1510,70748,103649
job_1511,67056,103649
job_1512,190000,151487
job_1513,170000,135541
job_1514,125000,99662
job_1515,115000,91689
job_1516,130000,103649
job_1517,101570,80981
job_1518,150000,119595
job_1519,115000,91689
job_1520,184000,146703
job_1521,123000,98068
job_1522,194000,154676
job_1523,175000,139527
job_1524,185000,147500
job_1525,160000,127568
job_1526,185000,147500
job_1527,50000,39865
job_1528,80000,63784
job_1529,70000,55811
job_1530,254000,202514
job_1531,200000,159460
job_1532,130916,104379
job_1533,120000,95676
job_1534,160000,127568
job_1535,130000,103649
job_1536,218213,173981
job_1537,178538,142348
job_1538,222200,177160
job_1539,136000,108432
job_1540,316000,251947
job_1541,202000,161054
job_1542,222200,177160
job_1543,136000,108432
job_1544,189750,151287
job_1545,119213,95048
job_1546,162000,129162
job_1547,130000,103649
job_1548,170200,135700
job_1549,83900,66893
job_1550,202800,161692
job_1551,104300,83158
job_1552,250944,200077
job_1553,205318,163700
job_1554,155000,123581
job_1555,125000,99662
job_1556,135000,107635
job_1557,114000,90892
job_1558,218213,173981
job_1559,178538,142348
job_1560,240000,191352
job_1561,163200,130119
job_1562,258800,206341
job_1563,199200,158822
job_1564,215625,171918
job_1565,159375,127069
job_1566,155000,123581
job_1567,125000,99662
job_1568,170000,135541
job_1569,100000,79730
job_1570,234000,186568
job_1571,208000,165838
job_1572,203000,161852
job_1573,133000,106041
job_1574,272400,217184
job_1575,140100,111701
job_1576,282000,224838
job_1577,208000,165838
job_1578,93919,74881
job_1579,51962,41429
job_1580,211000,168230
job_1581,185000,147500
job_1582,118800,94719
job_1583,75000,59797
job_1584,159350,127049
job_1585,130100,103728
job_1586,262000,208892
job_1587,245000,195338
job_1588,190000,151487
job_1589,150000,119595
job_1590,205218,163620
job_1591,136743,109025
job_1592,185000,147500
job_1593,94600,75424
job_1594,160000,127568
job_1595,107000,85311
job_1596,264400,210806
job_1597,176300,140564
job_1598,160000,127568
job_1599,107000,85311
job_1600,275000,219257
job_1601,175000,139527
job_1602,76000,60594
job_1603,53984,42840
job_1604,43187,34272
job_1605,80800,64421
job_1606,53800,42894
job_1607,150000,119595
job_1608,125000,99662
job_1609,210000,167433
job_1610,180000,143514
job_1611,210000,167433
job_1612,155000,123581
job_1613,169500,135142
job_1614,138000,110027
job_1615,226700,180748
job_1616,133300,106280
job_1617,278700,222207
job_1618,159300,127010
job_1619,180000,143514
job_1620,120000,95676
job_1621,125000,99662
job_1622,115000,91689
job_1623,297300,237037
job_1624,198200,158025
job_1625,204500,163048
job_1626,138900,110745
job_1627,110400,88022
job_1628,68000,54216
job_1629,260600,207776
job_1630,170500,135939
job_1631,63750,50827
job_1632,46400,36994
job_1633,214872,171317
job_1634,186846,148972
job_1635,95000,75743
job_1636,70600,56289
job_1637,149500,119196
job_1638,127075,101317
job_1639,162000,129162
job_1640,111000,88500
job_1641,280000,223244
job_1642,182750,145706
job_1643,212800,169665
job_1644,124100,98945
job_1645,196000,156270
job_1646,142600,113695
job_1647,185000,147500
job_1648,79600,63465
job_1649,193000,153879
job_1650,110000,87703
job_1651,245000,195338
job_1652,185000,147500
job_1653,154000,122784
job_1654,103000,82122
job_1655,80000,63784
job_1656,70000,55811
job_1657,250000,199325
job_1658,225000,179392
job_1659,90000,71757
job_1660,80000,63784
job_1661,61520,63784
job_1662,49216,63784
job_1663,205000,163446
job_1664,167500,133547
job_1665,202600,161533
job_1666,168800,134584
job_1667,164000,130757
job_1668,130000,103649
job_1669,240000,191352
job_1670,220000,175406
job_1671,168000,133946
job_1672,130000,103649
job_1673,185900,148218
job_1674,129300,103091
job_1675,297300,237037
job_1676,198200,158025
job_1677,190000,151487
job_1678,156000,124378
job_1679,205000,163446
job_1680,152000,121189
job_1681,196500,156669
job_1682,97300,77577
job_1683,260000,207298
job_1684,192000,153081
job_1685,216000,172217
job_1686,184000,146703
job_1687,192000,153081
job_1688,164000,130757
job_1689,227700,181545
job_1690,154836,123450
job_1691,160000,127568
job_1692,140000,111622
job_1693,168000,133946
job_1694,130000,103649
job_1695,285000,227230
job_1696,190000,151487
job_1697,405000,322906
job_1698,270000,215271
job_1699,214300,170861
job_1700,108500,86507
job_1701,145000,115608
job_1702,115000,91689
job_1703,130000,103649
job_1704,113000,90095
job_1705,194500,155075
job_1706,110250,87902
job_1707,295000,235203
job_1708,177300,141361
job_1709,55368,141361
job_1710,44294,141361
job_1711,136000,108432
job_1712,104000,82919
job_1713,222200,177160
job_1714,136000,108432
job_1715,192000,153081
job_1716,164000,130757
job_1717,220000,175406
job_1718,187000,149095
job_1719,353200,281606
job_1720,249300,198767
job_1721,85000,67770
job_1722,79000,62986
job_1723,214500,171021
job_1724,132600,105722
job_1725,131000,104446
job_1726,130000,103649
job_1727,153600,122465
job_1728,106800,85151
job_1729,220000,175406
job_1730,163000,129960
job_1731,168000,133946
job_1732,130000,103649
job_1733,107400,85630
job_1734,101500,80926
job_1735,80000,63784
job_1736,70000,55811
job_1737,80976,64260
job_1738,300000,239190
job_1739,100000,79730
job_1740,175000,139527
job_1741,135000,107635
job_1742,164000,130757
job_1743,130000,103649
job_1744,300000,239190
job_1745,211000,168230
job_1746,276000,220055
job_1747,184000,146703
job_1748,115000,91689
job_1749,110000,87703
job_1750,139810,111470
job_1751,95325,76002
job_1752,167000,133149
job_1753,150000,119595
job_1754,144000,114811
job_1755,96000,76540
job_1756,140000,111622
job_1757,125000,99662
job_1758,145000,115608
job_1759,116000,92486
job_1760,161000,128365
job_1761,116300,92726
job_1762,140000,111622
job_1763,125000,99662
job_1764,175564,139977
job_1765,144854,115492
job_1766,225000,179392
job_1767,166000,132351
job_1768,190000,151487
job_1769,150000,119595
job_1770,225000,179392
job_1771,166000,132351
job_1772,151300,120631
job_1773,126100,100539
job_1774,190000,151487
job_1775,152000,121189
job_1776,202600,161533
job_1777,168800,134584
job_1778,190000,151487
job_1779,150000,119595
job_1780,180000,143514
job_1781,125000,99662
job_1782,113000,90095
job_1783,90400,72076
job_1784,204300,162888
job_1785,139000,110824
job_1786,282000,224838
job_1787,208000,165838
job_1788,185000,147500
job_1789,124000,98865
job_1790,240000,191352
job_1791,157000,125176
job_1792,212800,169665
job_1793,111600,88978
job_1794,183000,145906
job_1795,147000,117203
job_1796,169000,134743
job_1797,91000,72554
job_1798,210000,167433
job_1799,160000,127568
job_1800,70900,56528
job_1801,49000,39067
job_1802,193000,153879
job_1803,128000,102054
job_1804,168000,133946
job_1805,130000,103649
job_1806,154000,122784
job_1807,103000,82122
job_1808,93918,74880
job_1809,51962,41429
job_1810,180000,143514
job_1811,160000,127568
job_1812,140000,111622
job_1813,140000,111622
job_1814,275000,219257
job_1815,243000,193744
job_1816,215000,171419
job_1817,160000,127568
job_1818,174500,139129
job_1819,113000,90095
job_1820,125000,99662
job_1821,80000,63784
job_1822,145000,115608
job_1823,115000,91689
job_1824,260000,207298
job_1825,160000,127568
job_1826,202000,161054
job_1827,140000,111622
job_1828,96313,76622
job_1829,250000,199325
job_1830,140000,111622
job_1831,48585,38556
job_1832,43187,34272
job_1833,204000,162649
job_1834,127500,101655
job_1835,145500,116007
job_1836,108000,86108
job_1837,206000,164244
job_1838,175100,139607
job_1839,122500,97669
job_1840,82500,65777
job_1841,110400,88022
job_1842,68000,54216
job_1843,190000,151487
job_1844,160000,127568
job_1845,95000,75743
job_1846,75000,59797
job_1847,136000,108432
job_1848,104000,82919
job_1849,130000,103649
job_1850,105000,83716
job_1851,154000,122784
job_1852,103000,82122
job_1853,217000,173014
job_1854,192000,153081
job_1855,170000,135541
job_1856,100000,79730
job_1857,90000,71757
job_1858,60000,47838
job_1859,350000,279055
job_1860,168000,133946
job_1861,234900,187286
job_1862,113500,90493
job_1863,385000,306960
job_1864,245000,195338
job_1865,255000,203311
job_1866,255000,203311
job_1867,170200,135700
job_1868,83900,66893
job_1869,170200,135700
job_1870,83900,66893
job_1871,202500,161453
job_1872,177500,141520
job_1873,308000,245568
job_1874,144000,114811
job_1875,130000,103649
job_1876,101570,80981
job_1877,300000,239190
job_1878,150000,119595
job_1879,222200,177160
job_1880,136000,108432
job_1881,145000,115608
job_1882,130000,103649
job_1883,155000,123581
job_1884,130000,103649
job_1885,240000,191352
job_1886,180000,143514
job_1887,170200,135700
job_1888,83900,66893
job_1889,210000,167433
job_1890,165000,131554
job_1891,300000,239190
job_1892,150000,119595
job_1893,300000,239190
job_1894,150000,119595
job_1895,212800,169665
job_1896,111600,88978
job_1897,213600,170303
job_1898,103200,82281
job_1899,230000,183379
job_1900,153000,121987
job_1901,308000,245568
job_1902,190400,151806
job_1903,204000,162649
job_1904,127500,101655
job_1905,250000,199325
job_1906,125000,99662
job_1907,385000,306960
job_1908,310000,247163
job_1909,120000,95676
job_1910,88000,70162
job_1911,158000,125973
job_1912,108000,86108
job_1913,385000,306960
job_1914,310000,247163
job_1915,247300,197172
job_1916,139700,111382
job_1917,240000,191352
job_1918,180000,143514
job_1919,130000,103649
job_1920,101570,80981
job_1921,210000,167433
job_1922,165000,131554
job_1923,170200,135700
job_1924,83900,66893
job_1925,222200,177160
job_1926,136000,108432
job_1927,169000,134743
job_1928,91000,72554
job_1929,135000,107635
job_1930,110000,87703
job_1931,129192,87703
job_1932,98432,87703
job_1933,369120,87703
job_1934,40680,87703
job_1935,150000,119595
job_1936,130000,103649
job_1937,128000,102054
job_1938,81500,64980
job_1939,306000,243974
job_1940,204000,162649
job_1941,185900,148218
job_1942,129300,103091
job_1943,204500,163048
job_1944,142200,113376
job_1945,75577,59976
job_1946,18000,14351
job_1947,369120,14351
job_1948,61520,14351
job_1949,270000,215271
job_1950,200000,159460
job_1951,204500,163048
job_1952,142200,113376
job_1953,92280,113376
job_1954,67672,113376
job_1955,188600,150370
job_1956,111550,88938
job_1957,230000,183379
job_1958,160000,127568
job_1959,247300,197172
job_1960,139700,111382
job_1961,360000,287028
job_1962,240000,191352
job_1963,129100,102931
job_1964,111400,88819
job_1965,135000,107635
job_1966,110000,87703
job_1967,214500,171021
job_1968,132600,105722
job_1969,120000,95676
job_1970,100000,79730
job_1971,242921,193681
job_1972,170045,135577
job_1973,225000,179392
job_1974,175000,139527
job_1975,180000,143514
job_1976,162000,129162
job_1977,175000,139527
job_1978,90000,71757
job_1979,156450,124737
job_1980,119200,95038
job_1981,245000,195338
job_1982,185000,147500
job_1983,214500,171021
job_1984,132600,105722
job_1985,154800,123422
job_1986,76300,60834
job_1987,178600,142397
job_1988,88600,70640
job_1989,248100,197810
job_1990,145900,116326
job_1991,93919,74881
job_1992,51962,41429
job_1993,207345,165316
job_1994,180300,143753
job_1995,200000,159460
job_1996,140000,111622
job_1997,205000,163446
job_1998,167500,133547
job_1999,140000,111622
job_2000,110000,87703
job_2001,228045,181820
job_2002,198300,158104
job_2003,150000,119595
job_2004,140000,111622
job_2005,100000,79730
job_2006,75000,59797
job_2007,48585,38556
job_2008,38868,30845
job_2009,100000,79730
job_2010,75000,59797
job_2011,78125,61998
job_2012,40423,32078
job_2013,140000,111622
job_2014,100000,79730
job_2015,125000,99662
job_2016,120000,95676
job_2017,127000,101257
job_2018,99000,78932
job_2019,130000,103649
job_2020,120000,95676
job_2021,194500,155075
job_2022,132320,105498
job_2023,135000,107635
job_2024,90000,71757
job_2025,223602,178278
job_2026,143520,114428
job_2027,180000,143514
job_2028,140000,111622
job_2029,180000,143514
job_2030,162000,129162
job_2031,121809,129162
job_2032,83667,129162
job_2033,120350,95955
job_2034,74400,59319
job_2035,185000,147500
job_2036,123000,98068
job_2037,140000,111622
job_2038,90000,71757
job_2039,214500,171021
job_2040,132600,105722
job_2041,154000,122784
job_2042,103000,82122
job_2043,90000,71757
job_2044,80000,63784
job_2045,140000,111622
job_2046,100000,79730
job_2047,170000,135541
job_2048,100000,79730
job_2049,115000,91689
job_2050,105000,83716
job_2051,296100,236080
job_2052,144500,115209
